solID,perfQ,#changes,pas,reliability
5844,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6008,-0.19129847434453184,3.69,3.0,-0.053895078547877784
6158,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6168,-0.19129847434453184,3.69,3.0,-0.053895078547877784
6173,-0.28855827583872784,7.380000000000001,3.0,-0.8204600170875478
6185,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6189,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6210,-0.19129847434453184,3.69,3.0,-0.053895078547877784
6354,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6355,-0.28855827583872784,7.380000000000001,3.0,-0.8204600170875478
6363,-0.28855827583872784,7.380000000000001,3.0,-0.8204600170875478
6366,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6371,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6374,-0.18115081280106177,4.92,3.0,-0.8204600170875478
6378,-0.3254800928460407,7.380000000000001,3.0,-0.7251379372118194
6386,-0.28855827583872784,7.380000000000001,3.0,-0.8204600170875478
