solID,perfQ,#changes,pas,reliability
6290,-0.2510126741025369,11.39,17.0,-0.4847185024622899
6367,-0.2510126741025369,11.39,17.0,-0.4847185024622899
6387,-0.22877889503379442,7.29,13.0,-0.4843048692678777
6612,-0.2510126741025369,11.39,17.0,-0.4847185024622899
6625,-0.02381942333769727,1.64,18.0,-0.7607953668196777
6636,-0.055320019712122616,3.44,17.0,-0.8333145254143579
6643,-0.2510126741025369,11.39,17.0,-0.4847185024622899
6649,-0.2511174448949863,9.59,17.0,-0.4611808629686949
6665,-0.2510126741025369,11.39,17.0,-0.4847185024622899
6680,-0.055320019712122616,3.44,17.0,-0.8333145254143579
6733,-0.055320019712122616,3.44,17.0,-0.8333145254143579
6734,-0.055320019712122616,3.44,17.0,-0.8333145254143579
6735,-0.2511174448949863,9.59,17.0,-0.4611808629686949
6738,-0.11085428647552151,3.44,18.0,-0.7616619919472227
6739,-0.055320019712122616,3.44,17.0,-0.8333145254143579
6746,-0.1343086659979636,11.39,17.0,-0.9339273237438913
