solID,perfQ,#changes,pas,reliability
802,-0.13831843152415674,7.04,17.0,-0.885506653660096
896,-0.13831843152415674,7.04,17.0,-0.885506653660096
901,-0.34177035461982724,7.38,13.0,-0.763086383988203
927,-0.13831843152415674,7.04,17.0,-0.885506653660096
930,-0.13831843152415674,7.04,17.0,-0.885506653660096
1680,-0.13831843152415674,7.04,17.0,-0.885506653660096
1681,-0.13831843152415674,7.04,17.0,-0.885506653660096
1691,-0.34177035461982724,7.38,13.0,-0.763086383988203
2340,-0.18352503333726528,9.620000000000001,13.0,-0.819440046370705
2344,-0.13831843152415674,7.04,17.0,-0.885506653660096
2345,-0.34177035461982724,7.38,13.0,-0.763086383988203
2348,-0.26595301511241937,7.79,9.0,-0.7309286369426612
2353,-0.13831843152415674,7.04,17.0,-0.885506653660096
2356,-0.13831843152415674,7.04,17.0,-0.885506653660096
2361,-0.34177035461982724,7.38,13.0,-0.763086383988203
2366,-0.13831843152415674,7.04,17.0,-0.885506653660096
