solID,perfQ,#changes,pas,reliability
427,-0.1772293058071844,9.84,3.0,-0.8683076720042253
663,-0.1772293058071844,9.84,3.0,-0.8683076720042253
673,-0.2153687778440496,4.92,3.0,-0.8546569189765871
676,-0.1772293058071844,9.84,3.0,-0.8683076720042253
789,-0.2153687778440496,4.92,3.0,-0.8546569189765871
792,-0.1772293058071844,9.84,3.0,-0.8683076720042253
799,-0.23253381656583497,9.84,3.0,-0.8485979576269808
800,-0.2153687778440496,4.92,3.0,-0.8546569189765871
801,-0.1772293058071844,9.84,3.0,-0.8683076720042253
1016,-0.1772293058071844,9.84,3.0,-0.8683076720042253
1017,-0.1772293058071844,9.84,3.0,-0.8683076720042253
1018,-0.2153687778440496,4.92,3.0,-0.8546569189765871
2000,-0.1772293058071844,9.84,3.0,-0.8683076720042253
2001,-0.2153687778440496,4.92,3.0,-0.8546569189765871
2005,-0.30619054936598566,4.92,3.0,-0.7634512003727201
2006,-0.23253381656583497,9.84,3.0,-0.8485979576269808
