solID,perfQ,#changes,pas,reliability
2330,-0.1811424717501723,5.49,16.0,-0.8207117855586359
2342,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2366,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2367,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2375,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2378,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2379,-0.1811424717501723,5.49,16.0,-0.8207117855586359
2395,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2466,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2474,-0.24207420890306144,5.49,16.0,-0.7631264195427387
2546,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2547,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2548,-0.24223684559857236,4.92,16.0,-0.763086383988203
2764,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2765,-0.1526764457137321,8.14,17.0,-0.8873620947212921
2822,-0.1811424717501723,5.49,16.0,-0.8207117855586359
