solID,perfQ,#changes,reliability
2407,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2429,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2438,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2515,-0.10587654403795875,4.92,-0.8718781505170268
2523,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2535,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2538,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2542,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2550,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2559,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2563,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2566,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2570,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2596,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2597,-0.2654973627948852,7.380000000000001,-0.7340207995982382
2794,-0.2654973627948852,7.380000000000001,-0.7340207995982382
