solID,perfQ,#changes,pas,reliability
2928,-0.27438239448688917,11.64,13.0,-0.8356055425828832
2993,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3000,-0.19305627017375973,7.29,13.0,-0.8932309441533162
3016,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3020,-0.16739380950797225,6.47,18.0,-0.893239880213935
3021,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3024,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3028,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3029,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3436,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3508,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3849,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3852,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3857,-0.27438239448688917,11.64,13.0,-0.8356055425828832
3862,-0.27438239448688917,11.64,13.0,-0.8356055425828832
4035,-0.27438239448688917,11.64,13.0,-0.8356055425828832
