solID,perfQ,#changes,pas,reliability
4,-0.11806210555426688,4.92,16.0,-0.9959265270027019
8,-0.14944314820192256,7.38,8.0,-0.9956114259559155
16,-0.11806210555426688,4.92,16.0,-0.9959265270027019
21,-0.14944314820192256,7.38,8.0,-0.9956114259559155
26,-0.11806210555426688,4.92,16.0,-0.9959265270027019
29,-0.13533720423142123,3.69,17.0,-0.9937109155759776
109,-0.11806210555426688,4.92,16.0,-0.9959265270027019
117,-0.11806210555426688,4.92,16.0,-0.9959265270027019
121,-0.14944314820192256,7.38,8.0,-0.9956114259559155
187,-0.14944314820192256,7.38,8.0,-0.9956114259559155
360,-0.11806210555426688,4.92,16.0,-0.9959265270027019
364,-0.11806210555426688,4.92,16.0,-0.9959265270027019
365,-0.14944314820192256,7.38,8.0,-0.9956114259559155
369,-0.11806210555426688,4.92,16.0,-0.9959265270027019
372,-0.14944314820192256,7.38,8.0,-0.9956114259559155
632,-0.14944314820192256,7.38,8.0,-0.9956114259559155
