solID,perfQ,#changes,pas,reliability
4331,-0.19420017612959065,4.92,10.0,-0.763086383988203
4337,-0.3417804207111166,7.95,13.0,-0.7632430802831613
4399,-0.2500270366414094,6.06,17.0,-0.7634324434373215
4444,-0.19420017612959065,4.92,10.0,-0.763086383988203
4448,-0.3417804207111166,7.95,13.0,-0.7632430802831613
4449,-0.11145285507743027,4.1,20.0,-0.8543825293505266
4932,-0.19420017612959065,4.92,10.0,-0.763086383988203
4935,-0.3417804207111166,7.95,13.0,-0.7632430802831613
4936,-0.19420017612959065,4.92,10.0,-0.763086383988203
4937,-0.2500270366414094,6.06,17.0,-0.7634324434373215
5482,-0.11145285507743027,4.1,20.0,-0.8543825293505266
5483,-0.3417804207111166,7.95,13.0,-0.7632430802831613
5486,-0.3417804207111166,7.95,13.0,-0.7632430802831613
5487,-0.19420017612959065,4.92,10.0,-0.763086383988203
5490,-0.19420017612959065,4.92,10.0,-0.763086383988203
5494,-0.20979316423278352,6.63,16.0,-0.8359516020320017
