solID,perfQ,#changes,reliability
165,-0.36391894320096935,6.779999999999999,-0.9937135936327095
198,-0.36391894320096935,6.779999999999999,-0.9937135936327095
205,-0.36391894320096935,6.779999999999999,-0.9937135936327095
224,-0.36391894320096935,6.779999999999999,-0.9937135936327095
232,-0.36391894320096935,6.779999999999999,-0.9937135936327095
236,-0.36391894320096935,6.779999999999999,-0.9937135936327095
245,-0.36391894320096935,6.779999999999999,-0.9937135936327095
265,-0.36391894320096935,6.779999999999999,-0.9937135936327095
269,-0.36391894320096935,6.779999999999999,-0.9937135936327095
270,-0.36391894320096935,6.779999999999999,-0.9937135936327095
274,-0.36391894320096935,6.779999999999999,-0.9937135936327095
283,-0.36391894320096935,6.779999999999999,-0.9937135936327095
410,-0.2422393812664297,3.69,-0.9937137667644232
412,-0.36391894320096935,6.779999999999999,-0.9937135936327095
413,-0.36391894320096935,6.779999999999999,-0.9937135936327095
417,-0.36391894320096935,6.779999999999999,-0.9937135936327095
