solID,perfQ,#changes,pas,reliability
2384,-0.1587640830147068,3.69,15.0,-0.81973357658136
2437,-0.1587640830147068,3.69,15.0,-0.81973357658136
2444,-0.1587640830147068,3.69,15.0,-0.81973357658136
2482,-0.1587640830147068,3.69,15.0,-0.81973357658136
2825,-0.1587640830147068,3.69,15.0,-0.81973357658136
2845,-0.1587640830147068,3.69,15.0,-0.81973357658136
2848,-0.1587640830147068,3.69,15.0,-0.81973357658136
2856,-0.1587640830147068,3.69,15.0,-0.81973357658136
2916,-0.26446570206313796,4.92,9.0,-0.763086383988203
2932,-0.1587640830147068,3.69,15.0,-0.81973357658136
2941,-0.1587640830147068,3.69,15.0,-0.81973357658136
2944,-0.1587640830147068,3.69,15.0,-0.81973357658136
2957,-0.1587640830147068,3.69,15.0,-0.81973357658136
3092,-0.36161624677409654,7.380000000000001,14.0,-0.6132172937029515
3560,-0.3061055561818365,3.69,16.0,-0.7630104165956523
3561,-0.1587640830147068,3.69,15.0,-0.81973357658136
