solID,perfQ,#changes,pas,reliability
428,-0.2576500360856194,9.68,16.0,-0.8713941546659155
603,-0.03095968198377793,4.89,15.0,-0.5022993627078778
681,-0.3416090781026672,10.5,13.0,-0.7625803504092742
939,-0.3163761864487967,9.27,16.0,-0.7625803504092742
943,-0.2576500360856194,9.68,16.0,-0.8713941546659155
947,-0.3416090781026672,10.5,13.0,-0.7625803504092742
958,-0.3416090781026672,10.5,13.0,-0.7625803504092742
1023,-0.2576500360856194,9.68,16.0,-0.8713941546659155
1586,-0.2576500360856194,9.68,16.0,-0.8713941546659155
1587,-0.3163761864487967,9.27,16.0,-0.7625803504092742
1590,-0.3163761864487967,9.27,16.0,-0.7625803504092742
1591,-0.2576500360856194,9.68,16.0,-0.8713941546659155
1594,-0.2576500360856194,9.68,16.0,-0.8713941546659155
1599,-0.27223463403579184,9.84,16.0,-0.8350995090039544
1602,-0.3416090781026672,10.5,13.0,-0.7625803504092742
1675,-0.1659803605432106,7.130000000000001,8.0,-0.7175996247411206
