solID,perfQ,#changes,reliability
2040,-0.06291673104226514,5.24,-0.8586992357255006
2082,-0.06291673104226514,5.24,-0.8586992357255006
2091,-0.06291673104226514,5.24,-0.8586992357255006
2111,-0.06291673104226514,5.24,-0.8586992357255006
2114,-0.06291673104226514,5.24,-0.8586992357255006
2115,-0.06291673104226514,5.24,-0.8586992357255006
2128,-0.06291673104226514,5.24,-0.8586992357255006
2136,-0.06291673104226514,5.24,-0.8586992357255006
2148,-0.2223167192752317,10.41,-0.8207117855586359
2272,-0.18141237853052283,5.140000000000001,-0.053895078547877784
2274,-0.06291673104226514,5.24,-0.8586992357255006
2275,-0.06291673104226514,5.24,-0.8586992357255006
2282,-0.06291673104226514,5.24,-0.8586992357255006
2290,-0.06291673104226514,5.24,-0.8586992357255006
2498,-0.06291673104226514,5.24,-0.8586992357255006
2738,-0.06291673104226514,5.24,-0.8586992357255006
