solID,perfQ,#changes,reliability
6674,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
6924,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7112,-0.1531717502957648,4.1,-0.9953460240414713
7524,-0.1531717502957648,4.1,-0.9953460240414713
7525,-0.1531717502957648,4.1,-0.9953460240414713
7528,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7529,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7536,-0.1531717502957648,4.1,-0.9953460240414713
7537,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7540,-0.1531717502957648,4.1,-0.9953460240414713
7541,-0.1531717502957648,4.1,-0.9953460240414713
7545,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7549,-0.1531717502957648,4.1,-0.9953460240414713
7602,-0.1531717502957648,4.1,-0.9953460240414713
7603,-0.23789751351686364,6.5600000000000005,-0.9953460240414713
7692,-0.1531717502957648,4.1,-0.9953460240414713
