solID,perfQ,#changes,reliability
3166,-0.2544294308962003,7.380000000000001,-0.7448073999687137
4467,-0.11208762001064705,2.46,-0.7627074454157418
5535,-0.11208762001064705,2.46,-0.7627074454157418
5538,-0.11208762001064705,2.46,-0.7627074454157418
5540,-0.28855346508066443,8.610000000000001,-0.7448073999687137
5544,-0.11208762001064705,2.46,-0.7627074454157418
5545,-0.21644707222663429,7.380000000000001,-0.8361035453310373
5548,-0.11208762001064705,2.46,-0.7627074454157418
5560,-0.11208762001064705,2.46,-0.7627074454157418
5564,-0.11208762001064705,2.46,-0.7627074454157418
5571,-0.11208762001064705,2.46,-0.7627074454157418
5578,-0.2544294308962003,7.380000000000001,-0.7448073999687137
5583,-0.2544294308962003,7.380000000000001,-0.7448073999687137
5586,-0.21644707222663429,7.380000000000001,-0.8361035453310373
5587,-0.2544294308962003,7.380000000000001,-0.7448073999687137
5594,-0.11208762001064705,2.46,-0.7627074454157418
