solID,perfQ,#changes,pas,reliability
3183,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3238,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3248,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3266,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3291,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3292,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3544,-0.4183896528260895,6.56,13.0,-0.7632530608194692
3545,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3558,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3562,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3564,-0.15847837436305975,6.47,16.0,-0.8847292165955245
3566,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3567,-0.4183896528260895,6.56,13.0,-0.7632530608194692
3838,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3839,-0.24171462492964418,9.02,16.0,-0.8840639473689953
3842,-0.24171462492964418,9.02,16.0,-0.8840639473689953
