solID,perfQ,#changes,pas,reliability
4884,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5239,-0.2864251261658423,7.129999999999999,13.0,-0.8353498084344548
5247,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5299,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5311,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5318,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5339,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5342,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5348,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5350,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5354,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5360,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5361,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5374,-0.1943764450818015,4.67,18.0,-0.8353498084344548
5375,-0.21307959470263887,6.470000000000001,17.0,-0.8607031943734128
5518,-0.1943764450818015,4.67,18.0,-0.8353498084344548
