solID,perfQ,#changes,pas,reliability
4719,-0.249433936671862,5.55,17.0,-0.9372291745256963
4733,-0.249433936671862,5.55,17.0,-0.9372291745256963
4742,-0.249433936671862,5.55,17.0,-0.9372291745256963
4771,-0.10520765648232079,5.93,23.0,-0.9942645667644233
4775,-0.249433936671862,5.55,17.0,-0.9372291745256963
4979,-0.10520765648232079,5.93,23.0,-0.9942645667644233
5000,-0.10520765648232079,5.93,23.0,-0.9942645667644233
5003,-0.11726592838861839,2.6799999999999997,16.0,-0.9627312667644233
5006,-0.10520765648232079,5.93,23.0,-0.9942645667644233
5007,-0.10520765648232079,5.93,23.0,-0.9942645667644233
5114,-0.249433936671862,5.55,17.0,-0.9372291745256963
5115,-0.249433936671862,5.55,17.0,-0.9372291745256963
5118,-0.13811068474064134,7.73,20.0,-0.9961043694944746
5119,-0.10520765648232079,5.93,23.0,-0.9942645667644233
5120,-0.11726592838861839,2.6799999999999997,16.0,-0.9627312667644233
6302,-0.249433936671862,5.55,17.0,-0.9372291745256963
