solID,perfQ,#changes,pas,reliability
4128,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4161,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4177,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4180,-0.1587638955207238,7.73,16.0,-0.6907435722790658
4200,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4219,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4245,-0.1587638955207238,7.73,16.0,-0.6907435722790658
4248,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4249,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4261,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4264,-0.10759109170773276,9.59,17.0,-0.8273130986853929
4416,-0.1587638955207238,7.73,16.0,-0.6907435722790658
4421,-0.05555693597346566,4.1,13.0,-0.7225163974466954
4437,-0.1587638955207238,7.73,16.0,-0.6907435722790658
4440,-0.1587638955207238,7.73,16.0,-0.6907435722790658
6074,-0.1587638955207238,7.73,16.0,-0.6907435722790658
