solID,perfQ,#changes,pas,reliability
4699,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4762,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4786,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4823,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4861,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4868,-0.17645651632805204,5.49,14.0,-0.7875468106077714
4919,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4950,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4951,-0.27118284970603596,7.949999999999999,14.0,-0.7875468106077714
4952,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4953,-0.10600005909937871,4.67,13.0,-0.2959543168614167
4954,-0.17645651632805204,5.49,14.0,-0.7875468106077714
4955,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4972,-0.14371794614963546,8.36,12.0,-0.2959543168614167
4973,-0.10600005909937871,4.67,13.0,-0.2959543168614167
4984,-0.14371794614963546,8.36,12.0,-0.2959543168614167
