solID,perfQ,#changes,pas,reliability
4178,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4196,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4216,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4221,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4236,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4337,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4340,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4344,-0.2124017126232032,4.83,15.0,-0.6568669105627285
4353,-0.15733235698030967,4.67,16.0,-0.5326781105627285
4357,-0.04733291028681788,4.67,13.0,-0.6625327051064596
4185,-0.07513801013653071,11.7,15.0,-0.7845484769064596
4233,-0.07513801013653071,11.7,15.0,-0.7845484769064596
4370,-0.07513801013653071,11.7,15.0,-0.7845484769064596
4374,-0.04733291028681788,4.67,13.0,-0.6625327051064596
5263,-0.1535781832114385,5.24,14.0,-0.6286208505627285
5763,-0.04733291028681788,4.67,13.0,-0.6625327051064596
