solID,perfQ,#changes,pas,reliability
58,-0.030669689262818448,3.44,14.0,-0.4297232205627286
70,-0.03449500007471048,5.24,15.0,-0.6559074591909902
71,-0.197294212658752,12.3,16.0,-0.44917639000000004
442,-0.030669689262818448,3.44,14.0,-0.4297232205627286
443,-0.030669689262818448,3.44,14.0,-0.4297232205627286
451,-0.030669689262818448,3.44,14.0,-0.4297232205627286
462,-0.07267619558887865,7.04,15.0,-0.7852707519909903
463,-0.030669689262818448,3.44,14.0,-0.4297232205627286
470,-0.030669689262818448,3.44,14.0,-0.4297232205627286
471,-0.197294212658752,12.3,16.0,-0.44917639000000004
478,-0.030669689262818448,3.44,14.0,-0.4297232205627286
479,-0.03449500007471048,5.24,15.0,-0.6559074591909902
480,-0.030669689262818448,3.44,14.0,-0.4297232205627286
481,-0.030669689262818448,3.44,14.0,-0.4297232205627286
485,-0.030669689262818448,3.44,14.0,-0.4297232205627286
489,-0.197294212658752,12.3,16.0,-0.44917639000000004
