solID,perfQ,#changes,pas,reliability
5897,-0.1644672559148195,3.44,17.0,-0.5931186735245191
5989,-0.06257295100379075,7.04,15.0,-0.8873225405699942
6872,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6888,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6896,-0.1644672559148195,3.44,17.0,-0.5931186735245191
6940,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6944,-0.1644672559148195,3.44,17.0,-0.5931186735245191
6949,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6956,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6960,-0.3126206624185354,6.56,13.0,-0.7628480007087197
6966,-0.10344223549492368,2.6799999999999997,16.0,-0.053895078547877784
6967,-0.06257295100379075,7.04,15.0,-0.8873225405699942
6970,-0.1644666802622477,2.87,16.0,-0.8719001882448444
6971,-0.1644672559148195,3.44,17.0,-0.5931186735245191
8157,-0.1644666802622477,2.87,16.0,-0.8719001882448444
8160,-0.06257295100379075,7.04,15.0,-0.8873225405699942
