solID,perfQ,#changes,pas,reliability
6227,-0.031177320202210545,3.6,23.0,-0.9942641441293987
6393,-0.031177320202210545,3.6,23.0,-0.9942641441293987
6414,-0.031177320202210545,3.6,23.0,-0.9942641441293987
6422,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7306,-0.2560973781921238,5.33,16.0,-0.9937137758766889
7312,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7313,-0.35042743503239554,6.56,13.0,-0.9937137758766889
7317,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7318,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7319,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7322,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7328,-0.06233454839643177,5.24,17.0,-0.9800972441293987
7332,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7333,-0.06233454839643177,5.24,17.0,-0.9800972441293987
7336,-0.031177320202210545,3.6,23.0,-0.9942641441293987
7419,-0.06233454839643177,5.24,17.0,-0.9800972441293987
