solID,perfQ,#changes,pas,reliability
4766,-0.21266508832611486,6.47,14.0,-0.6606950205627286
4818,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4862,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4875,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4886,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4887,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4889,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4912,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4913,-0.23529411764705882,5.9,15.0,-0.5217008505627285
4921,-0.21266508832611486,6.47,14.0,-0.6606950205627286
4936,-0.21266508832611486,7.04,14.0,-0.7620710205627286
4937,-0.21266508832611486,6.47,14.0,-0.6606950205627286
5440,-0.21266508832611486,6.47,14.0,-0.6606950205627286
5441,-0.21266508832611486,7.04,14.0,-0.7620710205627286
5444,-0.21266508832611486,7.04,14.0,-0.7620710205627286
5449,-0.11764705882352941,3.0300000000000002,15.0,-0.7875468106077714
