solID,perfQ,#changes,pas,reliability
415,-0.18291099619107376,8.36,9.0,-0.9950855251599315
419,-0.18219799866432598,5.8999999999999995,16.0,-0.9977207981921545
426,-0.18291099619107376,8.36,9.0,-0.9950855251599315
430,-0.18219799866432598,5.8999999999999995,16.0,-0.9977207981921545
518,-0.1353163196347313,6.47,17.0,-0.9978139461972974
521,-0.18291099619107376,8.36,9.0,-0.9950855251599315
711,-0.1353163196347313,6.47,17.0,-0.9978139461972974
854,-0.18291099619107376,8.36,9.0,-0.9950855251599315
864,-0.18219799866432598,5.8999999999999995,16.0,-0.9977207981921545
1566,-0.1353163196347313,6.47,17.0,-0.9978139461972974
1567,-0.18291099619107376,8.36,9.0,-0.9950855251599315
2167,-0.18291099619107376,8.36,9.0,-0.9950855251599315
2169,-0.18291099619107376,8.36,9.0,-0.9950855251599315
2173,-0.18291099619107376,8.36,9.0,-0.9950855251599315
2176,-0.18291099619107376,8.36,9.0,-0.9950855251599315
2826,-0.1353163196347313,6.47,17.0,-0.9978139461972974
