solID,perfQ,#changes,pas,reliability
2997,-0.298346715998783,8.39,10.0,-0.9955535642489037
3037,-0.298346715998783,8.39,10.0,-0.9955535642489037
3298,-0.19934896899011031,5.71,15.0,-0.9715440667644233
3299,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
3998,-0.19934896899011031,5.71,15.0,-0.9715440667644233
3999,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
4006,-0.16345515476545283,4.89,16.0,-0.9715440589326524
4011,-0.298346715998783,8.39,10.0,-0.9955535642489037
4056,-0.19934896899011031,5.71,15.0,-0.9715440667644233
4816,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
4817,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
4828,-0.16345515476545283,4.89,16.0,-0.9715440589326524
4906,-0.19934896899011031,5.71,15.0,-0.9715440667644233
4907,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
4910,-0.2605840710032967,5.549999999999999,16.0,-0.9627312589326524
4911,-0.298346715998783,8.39,10.0,-0.9955535642489037
