solID,perfQ,#changes,pas,reliability
1,-0.03797435136844317,4.92,12.0,-0.9948820276231738
17,-0.03797435136844317,4.92,12.0,-0.9948820276231738
23,-0.1879183298174092,4.92,15.0,-0.9819374694944746
33,-0.03797435136844317,4.92,12.0,-0.9948820276231738
48,-0.03797435136844317,4.92,12.0,-0.9948820276231738
51,-0.1879183298174092,4.92,15.0,-0.9819374694944746
54,-0.03797435136844317,4.92,12.0,-0.9948820276231738
72,-0.1446702541174572,4.92,15.0,-0.9968617194944746
82,-0.03797435136844317,4.92,12.0,-0.9948820276231738
134,-0.1879183298174092,4.92,15.0,-0.9819374694944746
135,-0.03797435136844317,4.92,12.0,-0.9948820276231738
139,-0.1879183298174092,4.92,15.0,-0.9819374694944746
222,-0.1879183298174092,4.92,15.0,-0.9819374694944746
622,-0.1879183298174092,4.92,15.0,-0.9819374694944746
623,-0.03797435136844317,4.92,12.0,-0.9948820276231738
1946,-0.1446702541174572,4.92,15.0,-0.9968617194944746
