solID,perfQ,#changes,pas,reliability
2091,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2100,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2141,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2270,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2680,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2683,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2686,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2714,-0.21951713039164789,15.7,14.0,-0.3000618105627285
2993,-0.09379853544851273,13.37,15.0,-0.7915557606077714
3001,-0.11763767717798469,13.53,15.0,-0.8465975606077715
3003,-0.21951713039164789,15.7,14.0,-0.3000618105627285
3053,-0.21951713039164789,15.7,14.0,-0.3000618105627285
3058,-0.21951713039164789,15.7,14.0,-0.3000618105627285
3060,-0.21951713039164789,15.7,14.0,-0.3000618105627285
3138,-0.21951713039164789,15.7,14.0,-0.3000618105627285
3658,-0.09379853544851273,13.37,15.0,-0.7915557606077714
