solID,perfQ,#changes,reliability
2072,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2075,-0.24147243393684917,5.55,-0.9627312283703141
2090,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2093,-0.24147243393684917,5.55,-0.9627312283703141
2110,-0.24147243393684917,5.55,-0.9627312283703141
2114,-0.24147243393684917,5.55,-0.9627312283703141
2119,-0.2885512518349159,6.369999999999999,-0.9627312667644233
2127,-0.24147243393684917,5.55,-0.9627312283703141
2139,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2192,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2220,-0.2885512518349159,6.369999999999999,-0.9627312667644233
2221,-0.24147243393684917,5.55,-0.9627312283703141
2228,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2229,-0.20267618062105136,5.33,-0.9977207981921545
2233,-0.2860339713875512,6.5600000000000005,-0.9977207981921545
2236,-0.20552640903817165,7.130000000000001,-0.9982715981921546
