solID,perfQ,#changes,pas,reliability
2104,-0.10994153237686367,6.47,22.0,-0.8520882375714942
2196,-0.23119904387755844,6.779999999999999,8.0,-0.0428388745843008
2201,-0.10994153237686367,6.47,22.0,-0.8520882375714942
2241,-0.21497939633871627,7.130000000000001,8.0,-0.05724736639927863
2734,-0.06096588121599054,7.04,24.0,-0.9246073961661744
2759,-0.21497939633871627,7.130000000000001,8.0,-0.05724736639927863
2774,-0.06096588121599054,7.04,24.0,-0.9246073961661744
3494,-0.3598346813446335,6.15,13.0,-0.763086383988203
3499,-0.21497939633871627,7.130000000000001,8.0,-0.05724736639927863
3506,-0.10994153237686367,6.47,22.0,-0.8520882375714942
3507,-0.06096588121599054,7.04,24.0,-0.9246073961661744
3524,-0.06096588121599054,7.04,24.0,-0.9246073961661744
3530,-0.3598346813446335,6.15,13.0,-0.763086383988203
3531,-0.10994153237686367,6.47,22.0,-0.8520882375714942
3613,-0.10994153237686367,6.47,22.0,-0.8520882375714942
3848,-0.3598346813446335,6.15,13.0,-0.763086383988203
