solID,perfQ,#changes,pas,reliability
2046,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2051,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2057,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2062,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2081,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2089,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2096,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2097,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2101,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2104,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2112,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2113,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
2117,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2125,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2200,-0.2524426321075244,5.49,15.0,-0.8207117855586359
2950,-0.20277268631634732,7.569999999999999,16.0,-0.8801858278986522
