solID,perfQ,#changes,pas,reliability
15,-0.212362810669103,5.9,13.0,-0.5304708486877285
713,-0.11755840087557366,7.29,14.0,-0.8471106006077714
860,-0.19032325441240805,5.8999999999999995,13.0,-0.6507929353409903
864,-0.11755840087557366,7.29,14.0,-0.8471106006077714
887,-0.19032325441240805,5.8999999999999995,13.0,-0.6507929353409903
890,-0.212362810669103,5.9,13.0,-0.5304708486877285
891,-0.11755840087557366,7.29,14.0,-0.8471106006077714
894,-0.1076492736337779,4.67,16.0,-0.6507929353409903
899,-0.212362810669103,5.9,13.0,-0.5304708486877285
900,-0.11755840087557366,7.29,14.0,-0.8471106006077714
901,-0.212362810669103,5.9,13.0,-0.5304708486877285
906,-0.15353928125733832,4.67,13.0,-0.5304708486877285
907,-0.212362810669103,5.9,13.0,-0.5304708486877285
910,-0.11755840087557366,7.29,14.0,-0.8471106006077714
911,-0.212362810669103,5.9,13.0,-0.5304708486877285
915,-0.212362810669103,5.9,13.0,-0.5304708486877285
