solID,perfQ,#changes,pas,reliability
72,-0.1699196919365665,5.33,8.0,-0.5698717236270983
104,-0.09199583950061674,4.319999999999999,13.0,0.139319581813227
113,-0.1699196919365665,5.33,8.0,-0.5698717236270983
135,-0.1699196919365665,5.33,8.0,-0.5698717236270983
139,-0.1699196919365665,5.33,8.0,-0.5698717236270983
142,-0.1699196919365665,5.33,8.0,-0.5698717236270983
218,-0.1699196919365665,5.33,8.0,-0.5698717236270983
400,-0.1699196919365665,5.33,8.0,-0.5698717236270983
401,-0.09199583950061674,4.319999999999999,13.0,0.139319581813227
404,-0.1699196919365665,5.33,8.0,-0.5698717236270983
406,-0.1699196919365665,5.33,8.0,-0.5698717236270983
413,-0.28855877100451904,6.15,13.0,-0.763086383988203
420,-0.1699196919365665,5.33,8.0,-0.5698717236270983
450,-0.1699196919365665,5.33,8.0,-0.5698717236270983
1962,-0.1699196919365665,5.33,8.0,-0.5698717236270983
1989,-0.1699196919365665,5.33,8.0,-0.5698717236270983
