solID,perfQ,#changes,pas,reliability
2387,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2567,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2742,-0.14345203668679948,6.630000000000001,15.0,-0.919103573429837
2770,-0.12236712227094795,6.470000000000001,15.0,-0.9467339433715412
2785,-0.12236712227094795,6.470000000000001,15.0,-0.9467339433715412
2790,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2803,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2806,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2812,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2813,-0.22435274481746514,8.36,9.0,-0.8221945192845495
2827,-0.22435274481746514,8.36,9.0,-0.8221945192845495
3188,-0.14345203668679948,6.630000000000001,15.0,-0.919103573429837
3189,-0.22435274481746514,8.36,9.0,-0.8221945192845495
3203,-0.20546289688679817,6.0600000000000005,15.0,-0.8932309441533162
3330,-0.1432555821384222,6.470000000000001,16.0,-0.9316319114654639
4520,-0.22435274481746514,8.36,9.0,-0.8221945192845495
