solID,perfQ,#changes,pas,reliability
15,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
27,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
33,-0.09171202324106645,7.73,15.0,-0.8465975606077715
46,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
96,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
100,-0.14862587321308962,7.73,15.0,-0.6580154205627285
101,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
104,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
616,-0.09171202324106645,7.73,15.0,-0.8465975606077715
621,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
847,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
882,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
1523,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
1527,-0.14862587321308962,7.73,15.0,-0.6580154205627285
1528,-0.09171202324106645,7.73,15.0,-0.8465975606077715
1532,-0.23034180764870998,12.080000000000002,15.0,-0.42933256000000003
