solID,perfQ,#changes,pas,reliability
2088,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2114,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2129,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2132,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2143,-0.06116760287221338,3.69,3.0,-0.8865116914062793
2147,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2292,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2322,-0.18114545893898484,4.92,3.0,-0.8932309441533162
2330,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2340,-0.18284225969148757,4.92,3.0,-0.8922527351760402
2341,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2612,-0.2290962414829587,6.15,3.0,-0.8922527351760402
2616,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2620,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2624,-0.3290477135051638,6.15,3.0,-0.7610309175599536
2625,-0.3290477135051638,6.15,3.0,-0.7610309175599536
