solID,perfQ,#changes,pas,reliability
7974,-0.052449307342045184,7.04,15.0,-0.846419608593869
7975,-0.16461615023936,5.77,16.0,-0.8661662827676748
8027,-0.19568357477474413,4.67,17.0,-0.8720568845398027
8035,-0.16461615023936,5.77,16.0,-0.8661662827676748
8338,-0.16461615023936,5.77,16.0,-0.8661662827676748
8342,-0.2420931213510822,4.26,16.0,-0.7632430802831613
8360,-0.16461615023936,5.77,16.0,-0.8661662827676748
8361,-0.16461615023936,5.77,16.0,-0.8661662827676748
8364,-0.16461615023936,5.77,16.0,-0.8661662827676748
8366,-0.19568357477474413,4.67,17.0,-0.8720568845398027
8367,-0.2420931213510822,4.26,16.0,-0.7632430802831613
8381,-0.16461615023936,5.77,16.0,-0.8661662827676748
8382,-0.2420931213510822,4.26,16.0,-0.7632430802831613
8386,-0.052449307342045184,7.04,15.0,-0.846419608593869
8390,-0.16461615023936,5.77,16.0,-0.8661662827676748
8498,-0.2420931213510822,4.26,16.0,-0.7632430802831613
