solID,perfQ,#changes,pas,reliability
265,-0.13493960546808711,3.69,17.0,-0.8922527351760402
278,-0.13493960546808711,3.69,17.0,-0.8922527351760402
425,-0.13493960546808711,3.69,17.0,-0.8922527351760402
984,-0.19780672050512949,3.69,17.0,-0.8356055425828832
986,-0.13493960546808711,3.69,17.0,-0.8922527351760402
991,-0.13493960546808711,3.69,17.0,-0.8922527351760402
994,-0.13493960546808711,3.69,17.0,-0.8922527351760402
995,-0.13493960546808711,3.69,17.0,-0.8922527351760402
998,-0.22706816709025093,4.92,13.0,-0.8356055425828832
1003,-0.19780672050512949,3.69,17.0,-0.8356055425828832
1006,-0.13493960546808711,3.69,17.0,-0.8922527351760402
1011,-0.13493960546808711,3.69,17.0,-0.8922527351760402
1018,-0.13493960546808711,3.69,17.0,-0.8922527351760402
1048,-0.14338259941333917,3.69,17.0,-0.8888350092614873
1049,-0.13493960546808711,3.69,17.0,-0.8922527351760402
1050,-0.19780672050512949,3.69,17.0,-0.8356055425828832
