solID,perfQ,#changes,pas,reliability
6061,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6091,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6102,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6103,-0.19035948842056286,3.69,17.0,-0.9937133441293986
6168,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6223,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6240,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6253,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6254,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6255,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6312,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6722,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6726,-0.2890458082433116,6.15,13.0,-0.9937133441293986
6727,-0.19035948842056286,3.69,17.0,-0.9937133441293986
6730,-0.2890458082433116,6.15,13.0,-0.9937133441293986
7794,-0.2890458082433116,6.15,13.0,-0.9937133441293986
