solID,perfQ,#changes,pas,reliability
161,-0.11208437519887364,4.67,17.0,-0.47010631566787764
218,-0.11208437519887364,4.67,17.0,-0.47010631566787764
224,-0.22880591096505418,5.33,13.0,-0.013816434067877692
273,-0.20023408792341388,7.29,13.0,-0.8208710212062362
300,-0.10426179542429684,4.67,16.0,-0.47631818286787764
305,-0.16622599072042626,4.1,17.0,-0.013816434067877692
356,-0.20023408792341388,7.29,13.0,-0.8208710212062362
438,-0.10426179542429684,4.67,16.0,-0.47631818286787764
445,-0.2797229482740948,6.15,13.0,-0.763086383988203
452,-0.20023408792341388,7.29,13.0,-0.8208710212062362
453,-0.34896401970266616,7.38,13.0,-0.763086383988203
526,-0.1748344639583141,4.26,20.0,-0.8207117855586359
527,-0.20023408792341388,7.29,13.0,-0.8208710212062362
529,-0.11208437519887364,4.67,17.0,-0.47010631566787764
530,-0.16622599072042626,4.1,17.0,-0.013816434067877692
531,-0.11208437519887364,4.67,17.0,-0.47010631566787764
