solID,perfQ,#changes,pas,reliability
8,-0.08564616113968519,3.69,15.0,-0.9942645667644233
25,-0.08564616113968519,3.69,15.0,-0.9942645667644233
28,-0.16226699737722003,4.92,13.0,-0.9949582867701816
48,-0.2677380416456062,6.15,15.0,-0.9925232863577895
57,-0.08564616113968519,3.69,15.0,-0.9942645667644233
61,-0.16226699737722003,4.92,13.0,-0.9949582867701816
84,-0.08564616113968519,3.69,15.0,-0.9942645667644233
110,-0.16226699737722003,4.92,13.0,-0.9949582867701816
111,-0.08564616113968519,3.69,15.0,-0.9942645667644233
202,-0.16226699737722003,4.92,13.0,-0.9949582867701816
203,-0.08564616113968519,3.69,15.0,-0.9942645667644233
287,-0.08564616113968519,3.69,15.0,-0.9942645667644233
290,-0.00803740846687592,2.46,16.0,-0.9942645667644233
291,-0.16226699737722003,4.92,13.0,-0.9949582867701816
295,-0.16226699737722003,4.92,13.0,-0.9949582867701816
303,-0.16226699737722003,4.92,13.0,-0.9949582867701816
