solID,perfQ,#changes,pas,reliability
6526,-0.23780274486233202,7.29,10.0,-0.8358799322089437
6537,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6541,-0.13725090839727966,4.83,16.0,-0.8358799322089437
6565,-0.23780274486233202,7.29,10.0,-0.8358799322089437
6575,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6793,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6794,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6799,-0.13725090839727966,4.83,16.0,-0.8358799322089437
6800,-0.13725090839727966,4.83,16.0,-0.8358799322089437
6801,-0.23780274486233202,7.29,10.0,-0.8358799322089437
6802,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6804,-0.262046292625931,6.47,17.0,-0.8357672991055075
6805,-0.23780274486233202,7.29,10.0,-0.8358799322089437
6812,-0.23780274486233202,7.29,10.0,-0.8358799322089437
6813,-0.13147905265097665,6.47,15.0,-0.9276504806826013
6820,-0.13147905265097665,6.47,15.0,-0.9276504806826013
