solID,perfQ,#changes,pas,reliability
5823,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
5824,-0.22205877483687106,11.48,10.0,-0.9936848497644233
5866,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
5874,-0.1668063144341296,4.13,17.0,-0.9937137615188525
5893,-0.22205877483687106,11.48,10.0,-0.9936848497644233
5901,-0.1668063144341296,4.13,17.0,-0.9937137615188525
5908,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
5952,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
6182,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
7198,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
7261,-0.1668063144341296,4.13,17.0,-0.9937137615188525
7264,-0.22205877483687106,11.48,10.0,-0.9936848497644233
7269,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
7272,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
7292,-0.1830882081209077,7.569999999999999,18.0,-0.9976938087965259
7412,-0.1668063144341296,4.13,17.0,-0.9937137615188525
