solID,perfQ,#changes,pas,reliability
3563,-0.053898662268151105,3.69,15.0,-0.918584330092274
3827,-0.053898662268151105,3.69,15.0,-0.918584330092274
3839,-0.06495539977070056,3.69,16.0,-0.9464604108319201
3847,-0.053898662268151105,3.69,15.0,-0.918584330092274
3851,-0.053898662268151105,3.69,15.0,-0.918584330092274
3864,-0.06495539977070056,3.69,16.0,-0.9464604108319201
3866,-0.053898662268151105,3.69,15.0,-0.918584330092274
3871,-0.053898662268151105,3.69,15.0,-0.918584330092274
3874,-0.053898662268151105,3.69,15.0,-0.918584330092274
3987,-0.06495539977070056,3.69,16.0,-0.9464604108319201
4078,-0.053898662268151105,3.69,15.0,-0.918584330092274
4323,-0.053898662268151105,3.69,15.0,-0.918584330092274
4326,-0.053898662268151105,3.69,15.0,-0.918584330092274
4327,-0.053898662268151105,3.69,15.0,-0.918584330092274
4406,-0.053898662268151105,3.69,15.0,-0.918584330092274
4608,-0.06495539977070056,3.69,16.0,-0.9464604108319201
