solID,perfQ,#changes,pas,reliability
63,-0.2765246187217658,6.15,8.0,-0.9938514667644233
227,-0.034015361943676714,2.46,23.0,-0.9836616667644233
237,-0.2765246187217658,6.15,8.0,-0.9938514667644233
809,-0.11671460898539694,3.69,19.0,-0.9836616667644233
813,-0.061064265991411334,3.69,20.0,-0.9855014694944746
823,-0.034015361943676714,2.46,23.0,-0.9836616667644233
827,-0.034015361943676714,2.46,23.0,-0.9836616667644233
830,-0.2765246187217658,6.15,8.0,-0.9938514667644233
835,-0.2765246187217658,6.15,8.0,-0.9938514667644233
836,-0.034015361943676714,2.46,23.0,-0.9836616667644233
1103,-0.061064265991411334,3.69,20.0,-0.9855014694944746
1106,-0.2765246187217658,6.15,8.0,-0.9938514667644233
1111,-0.11671460898539694,3.69,19.0,-0.9836616667644233
1119,-0.034015361943676714,2.46,23.0,-0.9836616667644233
1126,-0.25763660357901574,6.15,8.0,-0.9967789408824289
1134,-0.2765246187217658,6.15,8.0,-0.9938514667644233
