solID,perfQ,#changes,pas,reliability
2343,-0.11764705882352941,7.04,14.0,-0.8729755606077715
2357,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2359,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2374,-0.11764705882352941,7.04,14.0,-0.8729755606077715
2394,-0.11764705882352941,7.04,14.0,-0.8729755606077715
2402,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2418,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2478,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2536,-0.11764705882352941,7.04,14.0,-0.8729755606077715
2541,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
2913,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
3147,-0.11764705882352941,7.04,14.0,-0.8729755606077715
3154,-0.0798062549958788,5.8999999999999995,13.0,-0.4331054205627286
3158,-0.11764705882352941,7.04,14.0,-0.8729755606077715
3162,-0.2123593202942712,7.95,15.0,-0.7875468106077714
3211,-0.11764705882352941,7.04,14.0,-0.8729755606077715
