solID,perfQ,#changes,pas,reliability
4214,-0.33678513072724037,6.15,3.0,-0.763086383988203
4227,-0.33678513072724037,6.15,3.0,-0.763086383988203
4230,-0.33678513072724037,6.15,3.0,-0.763086383988203
4271,-0.33678513072724037,6.15,3.0,-0.763086383988203
4273,-0.33678513072724037,6.15,3.0,-0.763086383988203
4278,-0.33678513072724037,6.15,3.0,-0.763086383988203
4279,-0.33678513072724037,6.15,3.0,-0.763086383988203
4283,-0.2381061117111684,3.69,3.0,-0.763086383988203
4287,-0.33678513072724037,6.15,3.0,-0.763086383988203
4296,-0.33678513072724037,6.15,3.0,-0.763086383988203
5867,-0.33678513072724037,6.15,3.0,-0.763086383988203
5874,-0.33678513072724037,6.15,3.0,-0.763086383988203
6018,-0.33678513072724037,6.15,3.0,-0.763086383988203
6019,-0.33678513072724037,6.15,3.0,-0.763086383988203
6020,-0.2381061117111684,3.69,3.0,-0.763086383988203
6022,-0.33678513072724037,6.15,3.0,-0.763086383988203
