solID,perfQ,#changes,pas,reliability
4783,-0.2762145813511319,10.25,13.0,-0.14544389468852417
5157,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5324,-0.3176082813426281,6.47,15.0,-0.8198953331039843
5537,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5550,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5554,-0.3176082813426281,6.47,15.0,-0.8198953331039843
5562,-0.11010912217810134,2.6799999999999997,16.0,-0.053895078547877784
5565,-0.3176082813426281,6.47,15.0,-0.8198953331039843
5567,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5570,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5574,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5582,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5586,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5592,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5593,-0.2643468316931721,7.13,10.0,-0.9295255898152772
5596,-0.2643468316931721,7.13,10.0,-0.9295255898152772
