solID,perfQ,#changes,pas,reliability
2106,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2149,-0.10231667645926724,6.15,21.0,-0.996103838869329
2156,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2157,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2168,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2256,-0.10231667645926724,6.15,21.0,-0.996103838869329
2258,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2259,-0.20884779873543044,3.69,16.0,-0.9743952538864084
2267,-0.10231667645926724,6.15,21.0,-0.996103838869329
2270,-0.10231667645926724,6.15,21.0,-0.996103838869329
2271,-0.10231667645926724,6.15,21.0,-0.996103838869329
2281,-0.10231667645926724,6.15,21.0,-0.996103838869329
2311,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2314,-0.30405069420911557,6.15,13.0,-0.9743952538864084
2319,-0.20884779873543044,3.69,16.0,-0.9743952538864084
2322,-0.30405069420911557,6.15,13.0,-0.9743952538864084
