solID,perfQ,#changes,pas,reliability
12,-0.3104110585971723,6.15,3.0,-0.5265339369186208
20,-0.3104110585971723,6.15,3.0,-0.5265339369186208
31,-0.3104110585971723,6.15,3.0,-0.5265339369186208
46,-0.3104110585971723,6.15,3.0,-0.5265339369186208
48,-0.3104110585971723,6.15,3.0,-0.5265339369186208
54,-0.3104110585971723,6.15,3.0,-0.5265339369186208
955,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1214,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1215,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1219,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1228,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1235,-0.2914948777434029,6.15,3.0,-0.819440046370705
1239,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1242,-0.2914948777434029,6.15,3.0,-0.819440046370705
1243,-0.3104110585971723,6.15,3.0,-0.5265339369186208
1354,-0.3104110585971723,6.15,3.0,-0.5265339369186208
