solID,perfQ,#changes,pas,reliability
65,-0.00803740846687592,2.46,16.0,-0.8207117855586359
78,-0.00803740846687592,2.46,16.0,-0.8207117855586359
82,-0.00803740846687592,2.46,16.0,-0.8207117855586359
94,-0.00803740846687592,2.46,16.0,-0.8207117855586359
102,-0.00803740846687592,2.46,16.0,-0.8207117855586359
103,-0.00803740846687592,2.46,16.0,-0.8207117855586359
106,-0.1706423536710216,6.15,10.0,-0.820956337802955
107,-0.00803740846687592,2.46,16.0,-0.8207117855586359
110,-0.00803740846687592,2.46,16.0,-0.8207117855586359
118,-0.00803740846687592,2.46,16.0,-0.8207117855586359
119,-0.00803740846687592,2.46,16.0,-0.8207117855586359
308,-0.00803740846687592,2.46,16.0,-0.8207117855586359
309,-0.04245718310134639,3.69,16.0,-0.8209861751846964
600,-0.00803740846687592,2.46,16.0,-0.8207117855586359
1097,-0.00803740846687592,2.46,16.0,-0.8207117855586359
1334,-0.00803740846687592,2.46,16.0,-0.8207117855586359
