solID,perfQ,#changes,reliability
2355,-0.13334824259867964,3.69,-0.9627306870528591
2360,-0.13334824259867964,3.69,-0.9627306870528591
2448,-0.13334824259867964,3.69,-0.9627306870528591
2462,-0.13334824259867964,3.69,-0.9627306870528591
2472,-0.13334824259867964,3.69,-0.9627306870528591
2476,-0.13334824259867964,3.69,-0.9627306870528591
2484,-0.13334824259867964,3.69,-0.9627306870528591
2485,-0.13334824259867964,3.69,-0.9627306870528591
2488,-0.13334824259867964,3.69,-0.9627306870528591
2492,-0.13334824259867964,3.69,-0.9627306870528591
2493,-0.13334824259867964,3.69,-0.9627306870528591
2590,-0.13334824259867964,3.69,-0.9627306870528591
3207,-0.040179281201320236,2.46,-0.9627306870528591
3208,-0.13334824259867964,3.69,-0.9627306870528591
3209,-0.13334824259867964,3.69,-0.9627306870528591
3428,-0.13334824259867964,3.69,-0.9627306870528591
