solID,perfQ,#changes,pas,reliability
7,-0.12091715526813937,5.8999999999999995,9.0,-0.5224904886754247
13,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
22,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
51,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
58,-0.12091715526813937,5.8999999999999995,9.0,-0.5224904886754247
100,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
104,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
109,-0.2543446691449321,5.49,16.0,-0.7632456196358034
112,-0.03413866828840109,3.44,17.0,-0.5224904886754247
116,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
279,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
311,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
318,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
319,-0.12091715526813937,5.8999999999999995,9.0,-0.5224904886754247
1458,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
1459,-0.27143736540714974,6.720000000000001,9.0,-0.7632456196358034
