solID,perfQ,#changes,pas,reliability
33,-0.09909512704595731,3.69,16.0,-0.9945049710323469
37,-0.25008785485404905,6.15,9.0,-0.995553245032287
64,-0.20782666057480997,6.15,11.0,-0.997442026635587
150,-0.20782666057480997,6.15,11.0,-0.997442026635587
360,-0.2050033533176901,6.15,10.0,-0.9961043694944746
372,-0.20782666057480997,6.15,11.0,-0.997442026635587
381,-0.25008785485404905,6.15,9.0,-0.995553245032287
389,-0.20782666057480997,6.15,11.0,-0.997442026635587
392,-0.25008785485404905,6.15,9.0,-0.995553245032287
444,-0.20782666057480997,6.15,11.0,-0.997442026635587
445,-0.20782666057480997,6.15,11.0,-0.997442026635587
456,-0.25008785485404905,6.15,9.0,-0.995553245032287
470,-0.20782666057480997,6.15,11.0,-0.997442026635587
471,-0.20782666057480997,6.15,11.0,-0.997442026635587
475,-0.25008785485404905,6.15,9.0,-0.995553245032287
1270,-0.20782666057480997,6.15,11.0,-0.997442026635587
