solID,perfQ,#changes,pas,reliability
2950,-0.2007121994911227,6.15,13.0,-0.9715440667644233
2953,-0.10974249054594397,4.92,20.0,-0.998271578375554
2965,-0.2007121994911227,6.15,13.0,-0.9715440667644233
2968,-0.10974249054594397,4.92,20.0,-0.998271578375554
2998,-0.10974249054594397,4.92,20.0,-0.998271578375554
2999,-0.10974249054594397,4.92,20.0,-0.998271578375554
3004,-0.10974249054594397,4.92,20.0,-0.998271578375554
3008,-0.2007121994911227,6.15,13.0,-0.9715440667644233
3009,-0.10974249054594397,4.92,20.0,-0.998271578375554
3188,-0.2007121994911227,6.15,13.0,-0.9715440667644233
3306,-0.2007121994911227,6.15,13.0,-0.9715440667644233
3313,-0.2007121994911227,6.15,13.0,-0.9715440667644233
3316,-0.10974249054594397,4.92,20.0,-0.998271578375554
3337,-0.3008536382811928,8.61,13.0,-0.9937136877806106
3488,-0.10974249054594397,4.92,20.0,-0.998271578375554
3489,-0.10974249054594397,4.92,20.0,-0.998271578375554
