solID,perfQ,#changes,pas,reliability
2917,-0.0952243116960775,4.67,14.0,-0.9929640734204072
2923,-0.2798895954708988,8.14,17.0,-0.9870825607453364
2931,-0.1349312795070985,4.83,16.0,-0.9961043694944746
2934,-0.2798895954708988,8.14,17.0,-0.9870825607453364
2943,-0.2798895954708988,8.14,17.0,-0.9870825607453364
2968,-0.2798895954708988,8.14,17.0,-0.9870825607453364
2973,-0.2798895954708988,8.14,17.0,-0.9870825607453364
2977,-0.0952243116960775,4.67,14.0,-0.9929640734204072
2980,-0.0952243116960775,4.67,14.0,-0.9929640734204072
2981,-0.2798895954708988,8.14,17.0,-0.9870825607453364
3049,-0.2798895954708988,8.14,17.0,-0.9870825607453364
3078,-0.2798895954708988,8.14,17.0,-0.9870825607453364
3296,-0.2798895954708988,8.14,17.0,-0.9870825607453364
3510,-0.20100601121417225,5.49,16.0,-0.9955535694944745
3511,-0.13531333152791095,4.67,17.0,-0.9978139461972974
3514,-0.2798895954708988,8.14,17.0,-0.9870825607453364
