solID,perfQ,#changes,pas,reliability
5834,-0.18825447381201033,13.94,16.0,-0.5234761315459473
5949,-0.18825447381201033,13.94,16.0,-0.5234761315459473
5953,-0.026319953398195713,4.1,14.0,-0.5955344884472895
5962,-0.18825447381201033,13.94,16.0,-0.5234761315459473
6062,-0.18825447381201033,13.94,16.0,-0.5234761315459473
6124,-0.026319953398195713,4.1,14.0,-0.5955344884472895
7639,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7641,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7644,-0.026319953398195713,4.1,14.0,-0.5955344884472895
7648,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7653,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7656,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7714,-0.026319953398195713,4.1,14.0,-0.5955344884472895
7826,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7946,-0.18825447381201033,13.94,16.0,-0.5234761315459473
7947,-0.18825447381201033,13.94,16.0,-0.5234761315459473
