solID,perfQ,#changes,pas,reliability
4717,-0.07055968614000419,6.47,15.0,-0.997185806954922
4721,-0.3639252726029797,8.23,16.0,-0.9937137757237846
4758,-0.07055968614000419,6.47,15.0,-0.997185806954922
4770,-0.20297789057396323,10.41,13.0,-0.9955535694944745
4776,-0.07055968614000419,6.47,15.0,-0.997185806954922
4813,-0.3059574776518196,4.67,16.0,-0.9937137160215864
4819,-0.07055968614000419,6.47,15.0,-0.997185806954922
4830,-0.08261251567857222,4.83,16.0,-0.9955535496778739
5456,-0.08261251567857222,4.83,16.0,-0.9955535496778739
5457,-0.07055968614000419,6.47,15.0,-0.997185806954922
5714,-0.08261251567857222,4.83,16.0,-0.9955535496778739
5715,-0.07055968614000419,6.47,15.0,-0.997185806954922
6128,-0.07055968614000419,6.47,15.0,-0.997185806954922
6132,-0.306190433507098,6.47,16.0,-0.9955535780877383
6133,-0.08261251567857222,4.83,16.0,-0.9955535496778739
6134,-0.07055968614000419,6.47,15.0,-0.997185806954922
