solID,perfQ,#changes,pas,reliability
437,-0.17076056074512963,6.15,9.0,-0.9936178073730488
444,-0.17076056074512963,6.15,9.0,-0.9936178073730488
448,-0.17076056074512963,6.15,9.0,-0.9936178073730488
476,-0.17076056074512963,6.15,9.0,-0.9936178073730488
477,-0.18663222547257324,7.38,8.0,-0.9954994238015104
494,-0.17076056074512963,6.15,9.0,-0.9936178073730488
499,-0.17076056074512963,6.15,9.0,-0.9936178073730488
502,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2085,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2088,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2093,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2096,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2100,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2112,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2113,-0.17076056074512963,6.15,9.0,-0.9936178073730488
2462,-0.17076056074512963,6.15,9.0,-0.9936178073730488
