solID,perfQ,#changes,pas,reliability
292,-0.2426369537931316,5.33,13.0,-0.881400971287464
582,-0.2426369537931316,5.33,13.0,-0.881400971287464
813,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
825,-0.28855827583872784,4.92,13.0,-0.763086383988203
839,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
844,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
849,-0.2426369537931316,5.33,13.0,-0.881400971287464
872,-0.28855827583872784,4.92,13.0,-0.763086383988203
873,-0.2426369537931316,5.33,13.0,-0.881400971287464
877,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
880,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
900,-0.28855827583872784,4.92,13.0,-0.763086383988203
927,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
1306,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
1338,-0.31187802522170305,6.5600000000000005,13.0,-0.881400971287464
1339,-0.28855827583872784,4.92,13.0,-0.763086383988203
