solID,perfQ,#changes,pas,reliability
0,-0.31353666509464245,6.59,16.0,-0.7517937500387987
7,-0.11580322987763407,4.67,21.0,-0.9269016879452068
41,-0.2657932739440215,5.49,16.0,-0.758156189382157
44,-0.11580322987763407,4.67,21.0,-0.9269016879452068
51,-0.2657932739440215,5.49,16.0,-0.758156189382157
67,-0.2657932739440215,5.49,16.0,-0.758156189382157
71,-0.11580322987763407,4.67,21.0,-0.9269016879452068
75,-0.2657932739440215,5.49,16.0,-0.758156189382157
78,-0.31353666509464245,6.59,16.0,-0.7517937500387987
80,-0.11580322987763407,4.67,21.0,-0.9269016879452068
81,-0.2657932739440215,5.49,16.0,-0.758156189382157
242,-0.11580322987763407,4.67,21.0,-0.9269016879452068
306,-0.11580322987763407,4.67,21.0,-0.9269016879452068
336,-0.31353666509464245,6.59,16.0,-0.7517937500387987
340,-0.2657932739440215,5.49,16.0,-0.758156189382157
666,-0.11580322987763407,4.67,21.0,-0.9269016879452068
