solID,perfQ,#changes,pas,reliability
4166,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4175,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4504,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4512,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4535,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4550,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4551,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4566,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4592,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4595,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4602,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4709,-0.12129072480574234,4.92,17.0,-0.8976807680253412
4712,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4713,-0.0833830297967176,6.15,8.0,-0.6895339918278777
4888,-0.12129072480574234,4.92,17.0,-0.8976807680253412
5286,-0.2839990942989487,7.38,13.0,-0.7632456196358034
