solID,perfQ,#changes,pas,reliability
4142,-0.09978883916398137,5.24,20.0,-0.490897398042836
4166,-0.09978883916398137,5.24,20.0,-0.490897398042836
4490,-0.09978883916398137,5.24,20.0,-0.490897398042836
4571,-0.09978883916398137,5.24,20.0,-0.490897398042836
4751,-0.06575288975659525,6.85,16.0,-0.8917846708197255
4773,-0.09978883916398137,5.24,20.0,-0.490897398042836
4774,-0.09978883916398137,5.24,20.0,-0.490897398042836
4775,-0.09978883916398137,5.24,20.0,-0.490897398042836
4794,-0.09978883916398137,5.24,20.0,-0.490897398042836
4795,-0.09978883916398137,5.24,20.0,-0.490897398042836
4830,-0.09978883916398137,5.24,20.0,-0.490897398042836
4833,-0.09978883916398137,5.24,20.0,-0.490897398042836
4946,-0.09978883916398137,5.24,20.0,-0.490897398042836
4950,-0.09978883916398137,5.24,20.0,-0.490897398042836
5062,-0.09978883916398137,5.24,20.0,-0.490897398042836
5296,-0.09978883916398137,5.24,20.0,-0.490897398042836
